month,portfolio,nifty,edge
Jul 2024,-0.928519182108985,-1.8209000515554412,0.8923808694464562
Aug 2024,6.1192547474931045,3.3223772985249824,2.796877448968122
Sep 2024,0.20109296139417734,-1.007734401930369,1.2088273633245463
Oct 2024,-3.0817448258379265,-5.9794784822909754,2.897733656453049
Nov 2024,8.50911523164811,5.604635309475594,2.9044799221725164
Dec 2024,-6.277170211037407,-6.414321166884558,0.13715095584715087
